symbol,as_of_date,available_date,shares_outstanding,promoter_holding_pct,public_holding_pct,source,filing_id
JKTYRE,2026-06-30,2026-07-21,288311168,51.72,48.28,NSE_SHAREHOLDING_XBRL,SHP_1698919_21072026083430
JLHL,2026-03-31,2026-04-15,65572288,40.91,59.09,NSE_SHAREHOLDING_XBRL,SHP_1651332_15042026034932
JLHL,2026-06-30,2026-07-20,65572288,40.91,59.09,NSE_SHAREHOLDING_XBRL,SHP_1696807_20072026034928
JMA,2026-03-31,2026-04-16,22841251,51.0,49.0,NSE_SHAREHOLDING_XBRL,SHP_1652134_16042026031620
JMA,2026-06-30,2026-07-17,22841251,51.0,49.0,NSE_SHAREHOLDING_XBRL,SHP_1694786_17072026104603
JMFINANCIL,2026-03-31,2026-04-21,956297848,57.07,42.93,NSE_SHAREHOLDING_XBRL,SHP_1655928_21042026010315
JMFINANCIL,2026-06-30,2026-07-20,956968581,57.03,42.97,NSE_SHAREHOLDING_XBRL,SHP_1697604_20072026092603
JNKINDIA,2026-03-31,2026-04-20,55950100,67.79,32.21,NSE_SHAREHOLDING_XBRL,SHP_1654900_20042026033506
JNKINDIA,2026-06-30,2026-07-21,55950100,67.79,32.21,NSE_SHAREHOLDING_XBRL,SHP_1697866_21072026123016
JOCIL,2026-03-31,2026-04-07,8881316,55.02,44.98,NSE_SHAREHOLDING_XBRL,SHP_1646551_07042026122246
JOCIL,2026-06-30,2026-07-14,8881316,55.02,44.98,NSE_SHAREHOLDING_XBRL,SHP_1691870_14072026100644
JPASSOCIAT,2026-03-31,2026-04-17,2454674751,28.77,71.23,NSE_SHAREHOLDING_XBRL,SHP_1652867_17042026115359
JPOLYINVST,2026-03-31,2026-04-21,10511439,74.63,25.37,NSE_SHAREHOLDING_XBRL,SHP_1656153_21042026032430
JPOLYINVST,2026-06-30,2026-07-17,10511439,74.63,25.37,NSE_SHAREHOLDING_XBRL,SHP_1695801_17072026085857
JPPOWER,2026-03-31,2026-04-07,6853458825,24.0,76.0,NSE_SHAREHOLDING_XBRL,SHP_1646699_07042026040615
JPPOWER,2026-06-30,2026-07-13,6853458825,24.0,76.0,NSE_SHAREHOLDING_XBRL,SHP_1691416_13072026035716
JSFB,2026-03-31,2026-04-08,105306531,21.85,78.15,NSE_SHAREHOLDING_XBRL,SHP_1647113_08042026115351
JSFB,2026-06-30,2026-07-03,105363483,16.94,83.06,NSE_SHAREHOLDING_XBRL,SHP_1687764_03072026122256
JSL,2026-03-31,2026-04-13,824387421,62.05,37.9,NSE_SHAREHOLDING_XBRL,SHP_1649966_13042026051224
JSL,2026-06-30,2026-07-15,824387421,62.05,37.92,NSE_SHAREHOLDING_XBRL,SHP_1692838_15072026114533
JSLL,2026-03-31,2026-04-17,124301553,63.62,36.38,NSE_SHAREHOLDING_XBRL,SHP_1652795_17042026103206
JSLL,2026-06-30,2026-07-20,124301553,63.62,36.38,NSE_SHAREHOLDING_XBRL,SHP_1697341_20072026063531
JSWCEMENT,2026-03-31,2026-04-20,1363385589,72.03,26.35,NSE_SHAREHOLDING_XBRL,SHP_1655394_20042026064035
JSWCEMENT,2026-06-30,2026-07-21,1363297195,72.02,27.03,NSE_SHAREHOLDING_XBRL,SHP_1697999_21072026014101
JSWDULUX,2026-03-31,2026-04-15,45542031,61.2,38.8,NSE_SHAREHOLDING_XBRL,SHP_1651397_15042026042319
JSWDULUX,2026-06-30,2026-07-17,45542031,61.2,38.8,NSE_SHAREHOLDING_XBRL,SHP_1695160_17072026034458
JSWENERGY,2026-03-31,2026-04-21,1757411932,69.41,30.52,NSE_SHAREHOLDING_XBRL,SHP_1656820_21042026084245
JSWENERGY,2026-05-25,2026-06-03,1833488084,66.53,33.41,NSE_SHAREHOLDING_XBRL,SHP_1679309_03062026072249
JSWENERGY,2026-06-30,2026-08-07,1833488084,66.53,33.41,NSE_SHAREHOLDING_XBRL,SHP_1708681_05082026084803
JSWHL,2026-03-31,2026-04-16,11099169,66.29,33.7,NSE_SHAREHOLDING_XBRL,SHP_1652556_16042026062135
JSWHL,2026-06-30,2026-07-16,11099169,66.29,33.7,NSE_SHAREHOLDING_XBRL,SHP_1694296_16072026044342
JSWINFRA,2026-03-31,2026-04-20,2099881013,83.62,15.68,NSE_SHAREHOLDING_XBRL,SHP_1655332_20042026061410
JSWINFRA,2026-06-26,2026-07-03,2330134013,73.93,25.78,NSE_SHAREHOLDING_XBRL,SHP_1687880_03072026061739
JSWINFRA,2026-06-30,2026-07-21,2330134013,73.93,25.79,NSE_SHAREHOLDING_XBRL,SHP_1698798_21072026072116
JSWSTEEL,2026-03-31,2026-04-21,2445286297,45.32,54.49,NSE_SHAREHOLDING_XBRL,SHP_1656626_21042026064612
JSWSTEEL,2026-06-30,2026-07-21,2445707270,44.29,55.52,NSE_SHAREHOLDING_XBRL,SHP_1698632_21072026062045
JTEKTINDIA,2026-03-31,2026-04-07,277412153,74.98,25.02,NSE_SHAREHOLDING_XBRL,SHP_1646618_07042026024240
JTEKTINDIA,2026-06-30,2026-07-16,277412153,74.98,25.02,NSE_SHAREHOLDING_XBRL,SHP_1694257_16072026043104
JTLIND,2026-03-31,2026-06-08,393093455,49.26,50.74,NSE_SHAREHOLDING_XBRL,SHP_1680131_08062026114828
JTLIND,2026-06-30,2026-07-09,393093455,49.26,50.74,NSE_SHAREHOLDING_XBRL,SHP_1689808_09072026041823
JUBLCPL,2026-03-31,2026-04-20,15151475,74.36,25.64,NSE_SHAREHOLDING_XBRL,SHP_1654496_20042026104922
JUBLCPL,2026-06-30,2026-07-17,15151475,74.36,25.64,NSE_SHAREHOLDING_XBRL,SHP_1695660_17072026065850
JUBLFOOD,2026-03-31,2026-04-20,659926707,40.27,59.4,NSE_SHAREHOLDING_XBRL,SHP_1654483_20042026101527
JUBLFOOD,2026-06-30,2026-07-20,659926707,40.27,59.4,NSE_SHAREHOLDING_XBRL,SHP_1696717_20072026030416
JUBLINGREA,2026-03-31,2026-04-14,159294905,45.22,53.79,NSE_SHAREHOLDING_XBRL,SHP_1650754_14042026052553
JUBLINGREA,2026-06-30,2026-07-15,159294905,45.22,53.79,NSE_SHAREHOLDING_XBRL,SHP_1692843_15072026114851
JUBLPHARMA,2026-03-31,2026-04-18,159267244,47.68,51.76,NSE_SHAREHOLDING_XBRL,SHP_1654334_18042026062307
JUBLPHARMA,2026-06-30,2026-07-21,159267244,47.68,51.77,NSE_SHAREHOLDING_XBRL,SHP_1697849_21072026121854
JUNIPER,2026-03-31,2026-05-12,222497593,77.53,22.47,NSE_SHAREHOLDING_XBRL,SHP_1663532_05052026121714
JUNIPER,2026-06-30,2026-07-14,222497593,77.53,22.47,NSE_SHAREHOLDING_XBRL,SHP_1691877_14072026101741
JUSTDIAL,2026-03-31,2026-04-21,85041446,74.15,25.85,NSE_SHAREHOLDING_XBRL,SHP_1656186_21042026034458
JUSTDIAL,2026-06-30,2026-07-20,85052916,74.14,25.86,NSE_SHAREHOLDING_XBRL,SHP_1697310_20072026062546
JWL,2026-03-31,2026-04-14,427363162,68.31,31.69,NSE_SHAREHOLDING_XBRL,SHP_1650400_14042026123826
JWL,2026-06-30,2026-07-10,427363162,68.31,31.69,NSE_SHAREHOLDING_XBRL,SHP_1690667_10072026061724
JYOTHYLAB,2026-03-31,2026-04-20,367204142,62.89,37.11,NSE_SHAREHOLDING_XBRL,SHP_1655274_20042026055323
JYOTHYLAB,2026-06-30,2026-07-16,367204142,62.89,37.11,NSE_SHAREHOLDING_XBRL,SHP_1693920_16072026125604
JYOTICNC,2026-03-31,2026-04-17,227412462,62.55,37.45,NSE_SHAREHOLDING_XBRL,SHP_1652801_17042026103951
JYOTICNC,2026-06-30,2026-07-15,227412462,62.55,37.45,NSE_SHAREHOLDING_XBRL,SHP_1693247_15072026042441
JYOTISTRUC,2026-03-31,2026-04-08,1193651437,0.0,100.0,NSE_SHAREHOLDING_XBRL,SHP_1647472_08042026053053
JYOTISTRUC,2026-06-30,2026-07-15,1193651437,0.0,100.0,NSE_SHAREHOLDING_XBRL,SHP_1692794_15072026110036
KABRAEXTRU,2026-03-31,2026-04-14,34971928,60.49,39.51,NSE_SHAREHOLDING_XBRL,SHP_1650625_14042026035842
KABRAEXTRU,2026-06-30,2026-07-17,34974578,60.44,39.56,NSE_SHAREHOLDING_XBRL,SHP_1694846_17072026115411
KAJARIACER,2026-03-31,2026-04-21,159268675,47.69,52.31,NSE_SHAREHOLDING_XBRL,SHP_1655972_21042026013859
KAJARIACER,2026-06-30,2026-07-14,159268675,47.69,52.31,NSE_SHAREHOLDING_XBRL,SHP_1692431_14072026052918
KAKATCEM,2026-03-31,2026-04-14,7773687,54.25,45.75,NSE_SHAREHOLDING_XBRL,SHP_1650331_14042026112057
KAKATCEM,2026-06-30,2026-07-06,7773687,54.25,45.75,NSE_SHAREHOLDING_XBRL,SHP_1688417_06072026033109
KALAMANDIR,2026-03-31,2026-04-09,153355526,60.97,35.11,NSE_SHAREHOLDING_XBRL,SHP_1647966_09042026033231
KALAMANDIR,2026-06-30,2026-07-08,153355526,60.97,35.11,NSE_SHAREHOLDING_XBRL,SHP_1689368_08072026053053
KALPATARU,2026-03-31,2026-04-20,205912881,81.34,18.66,NSE_SHAREHOLDING_XBRL,SHP_1655591_20042026081131
KALPATARU,2026-06-30,2026-07-20,205912881,81.34,18.66,NSE_SHAREHOLDING_XBRL,SHP_1697552_20072026082223
KALYANI,2026-03-31,2026-04-09,1000000,53.14,46.86,NSE_SHAREHOLDING_XBRL,SHP_1648013_09042026040605
KALYANI,2026-06-30,2026-07-10,1000000,53.14,46.86,NSE_SHAREHOLDING_XBRL,SHP_1690373_10072026032725
KALYANIFRG,2026-03-31,2026-05-16,3638000,58.76,41.24,NSE_SHAREHOLDING_XBRL,SHP_1668396_16052026082523
KALYANIFRG,2026-06-30,2026-07-16,3638000,58.76,41.24,NSE_SHAREHOLDING_XBRL,SHP_1694146_16072026034301
KALYANKJIL,2026-03-31,2026-04-10,1032674473,62.87,37.13,NSE_SHAREHOLDING_XBRL,SHP_1648432_10042026105842
KALYANKJIL,2026-06-30,2026-07-15,1032789445,62.86,37.14,NSE_SHAREHOLDING_XBRL,SHP_1693358_15072026051405
KAMATHOTEL,2026-03-31,2026-04-14,29479972,57.78,42.22,NSE_SHAREHOLDING_XBRL,SHP_1650750_14042026052236
KAMATHOTEL,2026-06-30,2026-07-17,29479972,57.78,42.22,NSE_SHAREHOLDING_XBRL,SHP_1695361_17072026050154
KAMDHENU,2026-03-31,2026-04-09,281888232,49.03,50.97,NSE_SHAREHOLDING_XBRL,SHP_1648259_09042026060750
KAMDHENU,2026-06-30,2026-07-09,281888232,49.03,50.97,NSE_SHAREHOLDING_XBRL,SHP_1689670_09072026025030
KAMOPAINTS,2026-03-30,2026-04-01,328996574,52.54,47.46,NSE_SHAREHOLDING_XBRL,SHP_1644853_01042026035332
KAMOPAINTS,2026-03-31,2026-04-17,328996574,52.54,47.46,NSE_SHAREHOLDING_XBRL,SHP_1653262_17042026043750
KAMOPAINTS,2026-06-30,2026-07-10,328996574,52.54,47.46,NSE_SHAREHOLDING_XBRL,SHP_1690592_10072026054239
KANANIIND,2026-03-31,2026-04-13,197854259,33.79,66.21,NSE_SHAREHOLDING_XBRL,SHP_1649686_13042026023249
KANANIIND,2026-06-30,2026-07-15,197854259,33.79,66.21,NSE_SHAREHOLDING_XBRL,SHP_1692805_15072026111214
KANORICHEM,2026-03-31,2026-04-18,43692043,74.4,25.6,NSE_SHAREHOLDING_XBRL,SHP_1653896_18042026113846
KANORICHEM,2026-06-30,2026-07-17,43692043,74.4,25.6,NSE_SHAREHOLDING_XBRL,SHP_1695068_17072026025440
KANPRPLA,2026-03-23,2026-04-03,24479524,68.03,31.97,NSE_SHAREHOLDING_XBRL,SHP_1645817_03042026052503
KANPRPLA,2026-03-31,2026-04-09,24011920,68.12,31.88,NSE_SHAREHOLDING_XBRL,SHP_1648211_09042026054440
KANPRPLA,2026-06-30,2026-07-09,24479524,68.03,31.97,NSE_SHAREHOLDING_XBRL,SHP_1689882_09072026050754
KANSAINER,2026-03-31,2026-04-16,808703104,74.96,25.04,NSE_SHAREHOLDING_XBRL,SHP_1652179_16042026034307
KANSAINER,2026-06-30,2026-07-17,808703104,74.96,25.04,NSE_SHAREHOLDING_XBRL,SHP_1695158_17072026034412
KAPSTON,2026-03-31,2026-04-09,30431021,72.87,27.13,NSE_SHAREHOLDING_XBRL,SHP_1648075_09042026044305
KAPSTON,2026-06-30,2026-07-13,30431021,72.87,27.13,NSE_SHAREHOLDING_XBRL,SHP_1691127_13072026104616
KARMAENG,2026-03-31,2026-04-10,11570343,74.7,25.3,NSE_SHAREHOLDING_XBRL,SHP_1648916_10042026053158
KARMAENG,2026-06-30,2026-07-13,11570343,74.7,25.3,NSE_SHAREHOLDING_XBRL,SHP_1691176_13072026120137
KARURVYSYA,2026-03-31,2026-06-30,964684058,2.07,97.93,NSE_SHAREHOLDING_XBRL,SHP_1686290_29062026080636
KARURVYSYA,2026-06-30,2026-07-21,964684058,2.07,97.93,NSE_SHAREHOLDING_XBRL,SHP_1697854_21072026122222
KAUSHALYA,2026-03-31,2026-07-03,346287,51.42,48.58,NSE_SHAREHOLDING_XBRL,SHP_1687787_03072026011907
KAUSHALYA,2026-06-30,2026-07-20,346287,51.42,48.58,NSE_SHAREHOLDING_XBRL,SHP_1696866_20072026041000
KAVDEFENCE,2026-03-31,2026-04-21,60121869,24.56,75.44,NSE_SHAREHOLDING_XBRL,SHP_1655937_21042026010931
KAVDEFENCE,2026-06-30,2026-07-15,60121869,24.56,75.44,NSE_SHAREHOLDING_XBRL,SHP_1693187_15072026035853
KAYA,2026-03-31,2026-04-09,15187486,51.43,48.57,NSE_SHAREHOLDING_XBRL,SHP_1647780_09042026121804
KAYA,2026-06-30,2026-07-17,15187486,51.43,48.57,NSE_SHAREHOLDING_XBRL,SHP_1695465_17072026053644
KAYNES,2026-03-31,2026-04-18,67038034,53.46,46.54,NSE_SHAREHOLDING_XBRL,SHP_1653877_18042026110334
KAYNES,2026-06-30,2026-07-20,67038034,53.46,46.54,NSE_SHAREHOLDING_XBRL,SHP_1696910_20072026042841
KCP,2026-03-31,2026-04-06,128932814,44.25,55.75,NSE_SHAREHOLDING_XBRL,SHP_1646105_06042026122606
KCP,2026-06-30,2026-07-15,128913122,44.39,55.61,NSE_SHAREHOLDING_XBRL,SHP_1692748_15072026093025
KCPSUGIND,2026-03-31,2026-04-21,113397607,41.54,58.46,NSE_SHAREHOLDING_XBRL,SHP_1655765_21042026111249
KCPSUGIND,2026-06-30,2026-07-20,113376105,42.16,57.84,NSE_SHAREHOLDING_XBRL,SHP_1697262_20072026061237
KDDL,2026-03-31,2026-04-18,12299080,50.43,49.57,NSE_SHAREHOLDING_XBRL,SHP_1654207_18042026043918
KDDL,2026-06-30,2026-07-13,12299456,50.14,49.86,NSE_SHAREHOLDING_XBRL,SHP_1691651_13072026055857
KEC,2026-03-31,2026-04-20,266205790,50.1,49.9,NSE_SHAREHOLDING_XBRL,SHP_1655598_20042026082218
KEC,2026-06-30,2026-07-17,266205790,50.1,49.9,NSE_SHAREHOLDING_XBRL,SHP_1694930_17072026125808
KECL,2026-03-31,2026-04-18,66414932,49.74,50.26,NSE_SHAREHOLDING_XBRL,SHP_1653871_18042026105537
KECL,2026-06-30,2026-07-18,66414932,49.74,50.26,NSE_SHAREHOLDING_XBRL,SHP_1696032_18072026022729
KEEPLEARN,2026-03-31,2026-04-13,155706039,55.42,44.58,NSE_SHAREHOLDING_XBRL,SHP_1649677_13042026022338
KEEPLEARN,2026-06-30,2026-07-16,155706039,55.42,44.58,NSE_SHAREHOLDING_XBRL,SHP_1694027_16072026022826
KEI,2026-03-31,2026-04-18,95602834,35.0,65.0,NSE_SHAREHOLDING_XBRL,SHP_1654283_18042026052606
KEI,2026-06-30,2026-07-20,95602834,35.0,65.0,NSE_SHAREHOLDING_XBRL,SHP_1696739_20072026031837
KELLTONTEC,2026-03-31,2026-04-21,527816698,37.67,62.33,NSE_SHAREHOLDING_XBRL,SHP_1656110_21042026025658
KERNEX,2026-03-31,2026-04-10,16802846,28.85,71.15,NSE_SHAREHOLDING_XBRL,SHP_1648645_10042026024934
KERNEX,2026-06-30,2026-07-14,16803415,28.73,71.27,NSE_SHAREHOLDING_XBRL,SHP_1692254_14072026041024
KEYFINSERV,2026-03-31,2026-04-16,5566422,71.88,28.12,NSE_SHAREHOLDING_XBRL,SHP_1652083_16042026023829
KEYFINSERV,2026-06-30,2026-07-14,5566422,71.88,28.12,NSE_SHAREHOLDING_XBRL,SHP_1691981_14072026124013
KFINTECH,2026-03-31,2026-04-21,172504825,22.86,77.14,NSE_SHAREHOLDING_XBRL,SHP_1655911_21042026125145
KFINTECH,2026-06-30,2026-07-21,172807200,22.82,77.18,NSE_SHAREHOLDING_XBRL,SHP_1698390_21072026045844
KHADIM,2026-03-31,2026-04-16,18379835,59.87,40.13,NSE_SHAREHOLDING_XBRL,SHP_1652197_16042026035037
KHADIM,2026-06-30,2026-07-17,18378539,59.89,40.11,NSE_SHAREHOLDING_XBRL,SHP_1695583_17072026061340
KHAICHEM,2026-03-31,2026-04-08,96983646,72.65,27.35,NSE_SHAREHOLDING_XBRL,SHP_1647454_08042026051941
KHAICHEM,2026-06-30,2026-07-14,96983646,72.65,27.35,NSE_SHAREHOLDING_XBRL,SHP_1692261_14072026041258
KHAITANLTD,2026-03-31,2026-04-20,4750382,60.24,39.76,NSE_SHAREHOLDING_XBRL,SHP_1655082_20042026044833
KHAITANLTD,2026-06-30,2026-07-10,4750382,60.24,39.76,NSE_SHAREHOLDING_XBRL,SHP_1690381_10072026033641
KHANDSE,2026-03-31,2026-04-20,15254102,48.73,51.27,NSE_SHAREHOLDING_XBRL,SHP_1655451_20042026065535
KHANDSE,2026-06-30,2026-07-20,15254252,48.78,51.22,NSE_SHAREHOLDING_XBRL,SHP_1696994_20072026045538
KICL,2026-03-31,2026-04-15,4365548,74.97,25.03,NSE_SHAREHOLDING_XBRL,SHP_1651343_15042026035435
KICL,2026-06-30,2026-07-16,4365548,74.97,25.03,NSE_SHAREHOLDING_XBRL,SHP_1693953_16072026011950
KILITCH,2026-03-31,2026-04-16,34963691,63.77,36.23,NSE_SHAREHOLDING_XBRL,SHP_1652067_16042026022726
KILITCH,2026-06-30,2026-07-08,34963691,63.77,36.23,NSE_SHAREHOLDING_XBRL,SHP_1689380_08072026053736
KIMS,2026-03-31,2026-04-21,400144620,34.11,65.89,NSE_SHAREHOLDING_XBRL,SHP_1656428_21042026053342
KIMS,2026-06-19,2026-08-04,419967169,32.5,67.5,NSE_SHAREHOLDING_XBRL,SHP_1708060_04082026112223
KIMS,2026-06-30,2026-07-21,419967169,32.5,67.5,NSE_SHAREHOLDING_XBRL,SHP_1697747_21072026110424
KINGFA,2026-03-31,2026-04-09,13551498,67.02,32.98,NSE_SHAREHOLDING_XBRL,SHP_1647953_09042026032743
KINGFA,2026-06-30,2026-07-20,13551498,67.02,32.98,NSE_SHAREHOLDING_XBRL,SHP_1697344_20072026063627
KIOCL,2026-03-31,2026-04-16,607773025,99.03,0.97,NSE_SHAREHOLDING_XBRL,SHP_1652074_16042026023440
KIRIINDUS,2026-03-31,2026-04-06,60018597,36.72,63.28,NSE_SHAREHOLDING_XBRL,SHP_1646155_06042026020554
KIRIINDUS,2026-04-11,2026-04-13,65174479,41.71,58.29,NSE_SHAREHOLDING_XBRL,SHP_1649635_13042026011049
KIRIINDUS,2026-06-30,2026-07-11,65174479,41.71,58.29,NSE_SHAREHOLDING_XBRL,SHP_1690907_11072026123638
KIRLOSBROS,2026-03-31,2026-04-15,79411183,65.95,34.05,NSE_SHAREHOLDING_XBRL,SHP_1651567_15042026055943
KIRLOSBROS,2026-06-30,2026-07-17,79411183,65.95,34.05,NSE_SHAREHOLDING_XBRL,SHP_1695457_17072026053416
KIRLOSENG,2026-03-31,2026-04-21,145374636,41.07,58.93,NSE_SHAREHOLDING_XBRL,SHP_1656405_21042026052106
KIRLOSENG,2026-06-30,2026-07-21,145374636,41.07,58.93,NSE_SHAREHOLDING_XBRL,SHP_1698188_21072026033833
KIRLOSIND,2026-03-31,2026-04-21,10509343,71.87,28.13,NSE_SHAREHOLDING_XBRL,SHP_1656349_21042026045136
KIRLOSIND,2026-06-30,2026-07-21,10509343,71.87,28.13,NSE_SHAREHOLDING_XBRL,SHP_1698030_21072026020932
KIRLPNU,2026-03-31,2026-04-20,64962961,38.81,61.19,NSE_SHAREHOLDING_XBRL,SHP_1655629_20042026091630
KIRLPNU,2026-06-30,2026-07-19,64962961,38.81,61.19,NSE_SHAREHOLDING_XBRL,SHP_1696353_19072026024804
KISSHT,2026-05-07,2026-05-14,168488411,24.8,75.2,NSE_SHAREHOLDING_XBRL,SHP_1664963_08052026060547
KISSHT,2026-06-30,2026-07-16,168488411,24.8,75.2,NSE_SHAREHOLDING_XBRL,SHP_1694289_16072026044147
KITEX,2026-03-31,2026-04-18,199492386,56.66,43.34,NSE_SHAREHOLDING_XBRL,SHP_1653851_18042026094714
KITEX,2026-06-30,2026-07-18,199492386,56.66,43.34,NSE_SHAREHOLDING_XBRL,SHP_1696200_18072026051048
KKCL,2026-03-31,2026-04-17,61622514,74.29,25.71,NSE_SHAREHOLDING_XBRL,SHP_1652894_17042026121919
KKCL,2026-06-30,2026-07-17,61622514,74.29,25.71,NSE_SHAREHOLDING_XBRL,SHP_1694888_17072026122224
KMEW,2026-03-31,2026-04-16,24442793,53.63,46.37,NSE_SHAREHOLDING_XBRL,SHP_1652022_16042026013156
KMEW,2026-06-30,2026-07-16,24443229,51.56,48.44,NSE_SHAREHOLDING_XBRL,SHP_1693972_16072026013314
KMEW,2026-08-04,2026-08-10,25210900,49.99,50.01,NSE_SHAREHOLDING_XBRL,SHP_1710904_10082026025110
KMSUGAR,2026-03-31,2026-04-11,92004068,56.51,43.49,NSE_SHAREHOLDING_XBRL,SHP_1649258_11042026114554
KMSUGAR,2026-06-30,2026-07-09,92004068,56.51,43.49,NSE_SHAREHOLDING_XBRL,SHP_1689747_09072026034914
KNAGRI,2026-03-31,2026-04-21,24997705,68.86,31.14,NSE_SHAREHOLDING_XBRL,SHP_1656145_21042026031728
KNAGRI,2026-06-30,2026-07-21,24997705,68.86,31.14,NSE_SHAREHOLDING_XBRL,SHP_1697812_21072026115836
KNRCON,2026-03-31,2026-04-06,281211117,48.81,51.19,NSE_SHAREHOLDING_XBRL,SHP_1646288_06042026051438
KNRCON,2026-06-30,2026-07-10,281211117,48.81,51.19,NSE_SHAREHOLDING_XBRL,SHP_1690244_10072026125818
KOHINOOR,2026-03-31,2026-04-14,37074038,37.67,62.33,NSE_SHAREHOLDING_XBRL,SHP_1650709_14042026045612
KOHINOOR,2026-06-30,2026-07-10,37074038,37.67,62.33,NSE_SHAREHOLDING_XBRL,SHP_1690464_10072026043357
KOKUYOCMLN,2026-03-31,2026-04-17,100301307,74.99,25.01,NSE_SHAREHOLDING_XBRL,SHP_1652896_17042026121957
KOKUYOCMLN,2026-06-30,2026-07-16,100301307,74.99,25.01,NSE_SHAREHOLDING_XBRL,SHP_1694332_16072026045805
KOLTEPATIL,2026-03-31,2026-04-13,88685472,73.81,26.19,NSE_SHAREHOLDING_XBRL,SHP_1650141_13042026064329
KOLTEPATIL,2026-06-30,2026-07-20,88685472,73.81,26.19,NSE_SHAREHOLDING_XBRL,SHP_1697520_20072026075712
KOPRAN,2026-03-31,2026-04-06,48287265,44.42,55.58,NSE_SHAREHOLDING_XBRL,SHP_1646250_06042026041850
KOPRAN,2026-06-30,2026-07-09,48287265,44.42,55.58,NSE_SHAREHOLDING_XBRL,SHP_1689717_09072026032856
KOTAKBANK,2026-03-31,2026-04-16,9946664032,25.87,74.13,NSE_SHAREHOLDING_XBRL,SHP_1652717_16042026082240
KOTAKBANK,2026-06-30,2026-07-14,9946664032,25.87,74.13,NSE_SHAREHOLDING_XBRL,SHP_1692686_14072026081830
KOTARISUG,2026-03-31,2026-04-16,82888073,73.53,26.47,NSE_SHAREHOLDING_XBRL,SHP_1652009_16042026011919
KOTARISUG,2026-06-30,2026-07-15,82888073,73.53,26.47,NSE_SHAREHOLDING_XBRL,SHP_1693271_15072026043534
KOTHARIPET,2026-03-31,2026-04-16,58843818,72.22,27.78,NSE_SHAREHOLDING_XBRL,SHP_1652005_16042026010833
KOTHARIPET,2026-06-30,2026-07-15,58843818,72.22,27.78,NSE_SHAREHOLDING_XBRL,SHP_1693235_15072026041911
KOTHARIPRO,2026-03-31,2026-04-14,59688372,74.99,25.01,NSE_SHAREHOLDING_XBRL,SHP_1650819_14042026055826
KOTHARIPRO,2026-06-30,2026-07-13,59688372,74.99,25.01,NSE_SHAREHOLDING_XBRL,SHP_1691548_13072026051209
KOTYARK,2026-03-31,2026-06-11,10279121,63.84,36.16,NSE_SHAREHOLDING_XBRL,SHP_1680716_10062026051355
KOTYARK,2026-06-30,2026-08-06,113063732,57.34,42.66,NSE_SHAREHOLDING_XBRL,SHP_1706904_03082026034204
KPEL,2026-03-31,2026-04-20,67601290,45.44,54.56,NSE_SHAREHOLDING_XBRL,SHP_1655427_20042026064530
KPEL,2026-06-30,2026-07-16,67795246,45.31,54.69,NSE_SHAREHOLDING_XBRL,SHP_1693749_16072026100929
KPIGREEN,2026-03-31,2026-04-20,197329826,49.49,50.51,NSE_SHAREHOLDING_XBRL,SHP_1654854_20042026030416
KPIGREEN,2026-06-30,2026-07-20,197689334,49.4,50.6,NSE_SHAREHOLDING_XBRL,SHP_1697473_20072026072833
KPIL,2026-03-31,2026-04-16,170794199,33.58,66.42,NSE_SHAREHOLDING_XBRL,SHP_1652683_16042026074959
KPIL,2026-06-30,2026-07-17,170774678,33.58,66.42,NSE_SHAREHOLDING_XBRL,SHP_1695473_17072026053831
KPITTECH,2026-03-31,2026-04-13,274145764,39.42,59.88,NSE_SHAREHOLDING_XBRL,SHP_1649543_13042026120349
KPITTECH,2026-06-30,2026-07-17,274148759,38.6,60.78,NSE_SHAREHOLDING_XBRL,SHP_1695730_17072026074309
KPRMILL,2026-03-31,2026-04-13,341833703,67.52,32.48,NSE_SHAREHOLDING_XBRL,SHP_1649926_13042026045134
KPRMILL,2026-06-30,2026-07-16,341833703,67.52,32.48,NSE_SHAREHOLDING_XBRL,SHP_1694369_16072026051629
KRBL,2026-03-31,2026-04-07,228884417,60.17,39.83,NSE_SHAREHOLDING_XBRL,SHP_1646963_07042026070204
KRBL,2026-06-30,2026-07-20,228884417,60.17,39.83,NSE_SHAREHOLDING_XBRL,SHP_1696403_20072026105021
KREBSBIO,2026-03-31,2026-04-13,21561911,72.74,27.26,NSE_SHAREHOLDING_XBRL,SHP_1649778_13042026034406
KREBSBIO,2026-06-30,2026-07-08,21561911,72.74,27.26,NSE_SHAREHOLDING_XBRL,SHP_1689230_08072026031307
KRIDHANINF,2026-03-31,2026-04-21,99579234,44.88,55.12,NSE_SHAREHOLDING_XBRL,SHP_1656437_21042026053950
KRIDHANINF,2026-05-14,2026-05-23,111588414,40.05,59.95,NSE_SHAREHOLDING_XBRL,SHP_1672135_23052026100524
KRIDHANINF,2026-06-30,2026-07-21,111588414,40.05,59.95,NSE_SHAREHOLDING_XBRL,SHP_1698630_21072026062012
KRISHANA,2026-03-31,2026-04-19,61823544,72.94,27.06,NSE_SHAREHOLDING_XBRL,SHP_1654447_19042026041502
KRISHANA,2026-06-30,2026-07-16,61826436,72.93,27.07,NSE_SHAREHOLDING_XBRL,SHP_1694587_16072026070442
KRISHIVAL,2026-03-31,2026-04-13,25627188,37.23,62.77,NSE_SHAREHOLDING_XBRL,SHP_1649508_13042026112624
