symbol,as_of_date,available_date,market_cap_cr,source,filing_id,loaded_at
KCP,2026-04-07,2026-04-07,1981.8262839940005,CALCULATED_QUARTERLY_SHARES,SHP_1646105_06042026122606,2026-08-18 17:58:29
KIRIINDUS,2026-04-07,2026-04-07,2274.10464033,CALCULATED_QUARTERLY_SHARES,SHP_1646155_06042026020554,2026-08-18 17:58:29
KNRCON,2026-04-07,2026-04-07,3210.0249005550004,CALCULATED_QUARTERLY_SHARES,SHP_1646288_06042026051438,2026-08-18 17:58:29
KOPRAN,2026-04-07,2026-04-07,648.59454348,CALCULATED_QUARTERLY_SHARES,SHP_1646250_06042026041850,2026-08-18 17:58:29
KRBL,2026-04-07,2026-04-07,7128.605167465,CALCULATED_QUARTERLY_SHARES,SHP_1646963_07042026070204,2026-08-18 17:58:29
KRSNAA,2026-04-07,2026-04-07,1845.74684015,CALCULATED_QUARTERLY_SHARES,SHP_1646317_06042026054250,2026-08-18 17:58:29
KUANTUM,2026-04-07,2026-04-07,645.7967346,CALCULATED_QUARTERLY_SHARES,SHP_1645946_04042026011405,2026-08-18 17:58:29
MADHUCON,2026-04-07,2026-04-07,33.279401396999994,CALCULATED_QUARTERLY_SHARES,SHP_1646252_06042026042630,2026-08-18 17:58:29
MAHEPC,2026-04-07,2026-04-07,293.220808452,CALCULATED_QUARTERLY_SHARES,SHP_1646652_07042026032738,2026-08-18 17:58:29
MAHSEAMLES,2026-04-07,2026-04-07,8092.700800975,CALCULATED_QUARTERLY_SHARES,SHP_1646550_07042026122220,2026-08-18 17:58:29
MANAKSIA,2026-04-07,2026-04-07,340.327165329,CALCULATED_QUARTERLY_SHARES,SHP_1646743_07042026043819,2026-08-18 17:58:29
MANAKSTEEL,2026-04-07,2026-04-07,358.067935336,CALCULATED_QUARTERLY_SHARES,SHP_1646738_07042026043555,2026-08-18 17:58:29
METROPOLIS,2026-04-07,2026-04-07,9005.5096932,CALCULATED_QUARTERLY_SHARES,SHP_1645025_01042026062738,2026-08-18 17:58:29
MOTHERSON,2026-04-07,2026-04-07,114446.909159064,CALCULATED_QUARTERLY_SHARES,SHP_1646996_07042026082014,2026-08-18 17:58:29
MRPL,2026-04-07,2026-04-07,31430.479863078,CALCULATED_QUARTERLY_SHARES,SHP_1646546_07042026121603,2026-08-18 17:58:29
MUNJALSHOW,2026-04-07,2026-04-07,481.408873367,CALCULATED_QUARTERLY_SHARES,SHP_1646704_07042026040718,2026-08-18 17:58:29
MURUDCERA,2026-04-07,2026-04-07,171.880160339,CALCULATED_QUARTERLY_SHARES,SHP_1646234_06042026040227,2026-08-18 17:58:29
NAGAFERT,2026-04-07,2026-04-07,244.598488835,CALCULATED_QUARTERLY_SHARES,SHP_1645855_03042026063347,2026-08-18 17:58:29
ONELIFECAP,2026-04-07,2026-04-07,56.193242112,CALCULATED_QUARTERLY_SHARES,SHP_1645293_02042026013756,2026-08-18 17:58:29
ORIENTBELL,2026-04-07,2026-04-07,385.53243044,CALCULATED_QUARTERLY_SHARES,SHP_1646384_06042026064049,2026-08-18 17:58:29
PCJEWELLER,2026-04-07,2026-04-07,7223.986888994999,CALCULATED_QUARTERLY_SHARES,SHP_1646602_07042026014732,2026-08-18 17:58:29
PENIND,2026-04-07,2026-04-07,2041.306086834,CALCULATED_QUARTERLY_SHARES,SHP_1646611_07042026021847,2026-08-18 17:58:29
PLASTIBLEN,2026-04-07,2026-04-07,350.35401592000005,CALCULATED_QUARTERLY_SHARES,SHP_1645794_03042026043636,2026-08-18 17:58:29
POWERICA,2026-04-07,2026-04-07,4998.913099,CALCULATED_QUARTERLY_SHARES,SHP_1645394_02042026044506,2026-08-18 17:58:29
POWERMECH,2026-04-07,2026-04-07,6158.630246,CALCULATED_QUARTERLY_SHARES,SHP_1645969_04042026035027,2026-08-18 17:58:29
PSPPROJECT,2026-04-07,2026-04-07,2545.4543454,CALCULATED_QUARTERLY_SHARES,SHP_1645938_04042026121826,2026-08-18 17:58:29
REGENCERAM,2026-04-07,2026-04-07,124.403573485,CALCULATED_QUARTERLY_SHARES,SHP_1646891_07042026061135,2026-08-18 17:58:29
REPCOHOME,2026-04-07,2026-04-07,2359.661490855,CALCULATED_QUARTERLY_SHARES,SHP_1646182_06042026031226,2026-08-18 17:58:29
RISHABH,2026-04-07,2026-04-07,1570.483958685,CALCULATED_QUARTERLY_SHARES,SHP_1646568_07042026124243,2026-08-18 17:58:29
ROLEXRINGS,2026-04-07,2026-04-07,3261.448355352,CALCULATED_QUARTERLY_SHARES,SHP_1646524_07042026114703,2026-08-18 17:58:29
RPEL,2026-04-07,2026-04-07,2924.760063885,CALCULATED_QUARTERLY_SHARES,SHP_1646146_06042026013923,2026-08-18 17:58:29
SALONA,2026-04-07,2026-04-07,145.85445561,CALCULATED_QUARTERLY_SHARES,SHP_1646667_07042026033654,2026-08-18 17:58:29
SENORES,2026-04-07,2026-04-07,3556.48312697,CALCULATED_QUARTERLY_SHARES,SHP_1646630_07042026025810,2026-08-18 17:58:29
SERVOTECH,2026-04-07,2026-04-07,1596.034092276,CALCULATED_QUARTERLY_SHARES,SHP_1646485_07042026103402,2026-08-18 17:58:29
SGFIN,2026-04-07,2026-04-07,2946.77069085,CALCULATED_QUARTERLY_SHARES,SHP_1646621_07042026024937,2026-08-18 17:58:29
SHARDACROP,2026-04-07,2026-04-07,8820.518927895,CALCULATED_QUARTERLY_SHARES,SHP_1645847_03042026061336,2026-08-18 17:58:29
SIL,2026-04-07,2026-04-07,90.69332487,CALCULATED_QUARTERLY_SHARES,SHP_1646066_05042026112107,2026-08-18 17:58:29
SILLYMONKS,2026-04-07,2026-04-07,20.7538275,CALCULATED_QUARTERLY_SHARES,SHP_1646141_06042026012213,2026-08-18 17:58:29
SJVN,2026-04-07,2026-04-07,26536.416605253,CALCULATED_QUARTERLY_SHARES,SHP_1646772_07042026050727,2026-08-18 17:58:29
SRTL,2026-04-07,2026-04-07,184.112501314,CALCULATED_QUARTERLY_SHARES,SHP_1647023_07042026114205,2026-08-18 17:58:29
STCINDIA,2026-04-07,2026-04-07,647.58,CALCULATED_QUARTERLY_SHARES,SHP_1646148_06042026014702,2026-08-18 17:58:29
SUMEETINDS,2026-04-07,2026-04-07,1557.4062741379998,CALCULATED_QUARTERLY_SHARES,SHP_1646200_06042026032722,2026-08-18 17:58:29
SUPERHOUSE,2026-04-07,2026-04-07,160.323903945,CALCULATED_QUARTERLY_SHARES,SHP_1645997_04042026051506,2026-08-18 17:58:29
SURAKSHA,2026-04-07,2026-04-07,1320.120938019,CALCULATED_QUARTERLY_SHARES,SHP_1645958_04042026024319,2026-08-18 17:58:29
TALBROAUTO,2026-04-07,2026-04-07,1538.368916,CALCULATED_QUARTERLY_SHARES,SHP_1646284_06042026050725,2026-08-18 17:58:29
TCIFINANCE,2026-04-07,2026-04-07,18.705377125,CALCULATED_QUARTERLY_SHARES,SHP_1646633_07042026030254,2026-08-18 17:58:29
TICL,2026-04-07,2026-04-07,376.66532358,CALCULATED_QUARTERLY_SHARES,SHP_1646494_07042026105258,2026-08-18 17:58:29
TIIL,2026-04-07,2026-04-07,5111.25337755,CALCULATED_QUARTERLY_SHARES,SHP_1646093_06042026121050,2026-08-18 17:58:29
TIL,2026-04-07,2026-04-07,1232.060265324,CALCULATED_QUARTERLY_SHARES,SHP_1646803_07042026052956,2026-08-18 17:58:29
TNPL,2026-04-07,2026-04-07,912.18511128,CALCULATED_QUARTERLY_SHARES,SHP_1646496_07042026105359,2026-08-18 17:58:29
V2RETAIL,2026-04-07,2026-04-07,6941.460843045,CALCULATED_QUARTERLY_SHARES,SHP_1645345_02042026035653,2026-08-18 17:58:29
VEEDOL,2026-04-07,2026-04-07,2312.60339688,CALCULATED_QUARTERLY_SHARES,SHP_1646278_06042026050108,2026-08-18 17:58:29
VIDYAWIRES,2026-04-07,2026-04-07,1138.1826891699998,CALCULATED_QUARTERLY_SHARES,SHP_1646491_07042026104342,2026-08-18 17:58:29
VIJAYA,2026-04-07,2026-04-07,9557.931240845,CALCULATED_QUARTERLY_SHARES,SHP_1646709_07042026041336,2026-08-18 17:58:29
VSTL,2026-04-07,2026-04-07,212.04124686,CALCULATED_QUARTERLY_SHARES,SHP_1646260_06042026043916,2026-08-18 17:58:29
WCIL,2026-04-07,2026-04-07,880.6395062640001,CALCULATED_QUARTERLY_SHARES,SHP_1646841_07042026054644,2026-08-18 17:58:29
WEALTH,2026-04-07,2026-04-07,900.60218384,CALCULATED_QUARTERLY_SHARES,SHP_1646610_07042026021800,2026-08-18 17:58:29
WONDERLA,2026-04-07,2026-04-07,3332.80523765,CALCULATED_QUARTERLY_SHARES,SHP_1646555_07042026122535,2026-08-18 17:58:29
YUKEN,2026-04-07,2026-04-07,849.0489375,CALCULATED_QUARTERLY_SHARES,SHP_1646498_07042026105949,2026-08-18 17:58:29
21STCENMGM,2026-04-08,2026-04-08,30.628695439000005,CALCULATED_QUARTERLY_SHARES,SHP_1645821_03042026052841,2026-08-18 17:58:29
AARON,2026-04-08,2026-04-08,310.0098724,CALCULATED_QUARTERLY_SHARES,SHP_1646655_07042026032913,2026-08-18 17:58:29
ABSLAMC,2026-04-08,2026-04-08,28122.49718352,CALCULATED_QUARTERLY_SHARES,SHP_1647227_08042026021708,2026-08-18 17:58:29
ADANIGREEN,2026-04-08,2026-04-08,169612.141028015,CALCULATED_QUARTERLY_SHARES,SHP_1645769_03042026035429,2026-08-18 17:58:29
AEROFLEX,2026-04-08,2026-04-08,3461.893606164,CALCULATED_QUARTERLY_SHARES,SHP_1647045_08042026095320,2026-08-18 17:58:29
AERONEU,2026-04-08,2026-04-08,205.539077856,CALCULATED_QUARTERLY_SHARES,SHP_1647242_08042026024043,2026-08-18 17:58:29
AFFORDABLE,2026-04-08,2026-04-08,187.912455038,CALCULATED_QUARTERLY_SHARES,SHP_1646675_07042026034528,2026-08-18 17:58:29
AGROPHOS,2026-04-08,2026-04-08,67.064718152,CALCULATED_QUARTERLY_SHARES,SHP_1647550_08042026061916,2026-08-18 17:58:29
AHLUCONT,2026-04-08,2026-04-08,5170.88962893,CALCULATED_QUARTERLY_SHARES,SHP_1646513_07042026113004,2026-08-18 17:58:29
AKSHARCHEM,2026-04-08,2026-04-08,144.91088216000003,CALCULATED_QUARTERLY_SHARES,SHP_1646108_06042026123125,2026-08-18 17:58:29
AKUMS,2026-04-08,2026-04-08,7946.873751959999,CALCULATED_QUARTERLY_SHARES,SHP_1646793_07042026052444,2026-08-18 17:58:29
ALEMBICLTD,2026-04-08,2026-04-08,2198.615747994,CALCULATED_QUARTERLY_SHARES,SHP_1647571_08042026064047,2026-08-18 17:58:29
ALLDIGI,2026-04-08,2026-04-08,1235.544931335,CALCULATED_QUARTERLY_SHARES,SHP_1647019_07042026100348,2026-08-18 17:58:29
AMBIKCO,2026-04-08,2026-04-08,787.7088128,CALCULATED_QUARTERLY_SHARES,SHP_1646561_07042026123211,2026-08-18 17:58:29
ANIKINDS,2026-04-08,2026-04-08,120.520438872,CALCULATED_QUARTERLY_SHARES,SHP_1645959_04042026025255,2026-08-18 17:58:29
ANTELOPUS,2026-04-08,2026-04-08,2338.332451,CALCULATED_QUARTERLY_SHARES,SHP_1646309_06042026053659,2026-08-18 17:58:29
ARIES,2026-04-08,2026-04-08,487.716407685,CALCULATED_QUARTERLY_SHARES,SHP_1646763_07042026050011,2026-08-18 17:58:29
ARIHANTSUP,2026-04-08,2026-04-08,1000.947062076,CALCULATED_QUARTERLY_SHARES,SHP_1646230_06042026035701,2026-08-18 17:58:29
ASKAUTOLTD,2026-04-08,2026-04-08,8684.13153,CALCULATED_QUARTERLY_SHARES,SHP_1646669_07042026034208,2026-08-18 17:58:29
ATLANTAA,2026-04-08,2026-04-08,338.473270924,CALCULATED_QUARTERLY_SHARES,SHP_1646002_04042026053644,2026-08-18 17:58:29
AUTOIND,2026-04-08,2026-04-08,292.947694872,CALCULATED_QUARTERLY_SHARES,SHP_1646640_07042026031609,2026-08-18 17:58:29
AVANTEL,2026-04-08,2026-04-08,3815.310813902,CALCULATED_QUARTERLY_SHARES,SHP_1646509_07042026112253,2026-08-18 17:58:29
AVROIND,2026-04-08,2026-04-08,155.00603604,CALCULATED_QUARTERLY_SHARES,SHP_1646220_06042026034853,2026-08-18 17:58:29
BAGFILMS,2026-04-08,2026-04-08,96.171375965,CALCULATED_QUARTERLY_SHARES,SHP_1645771_03042026035732,2026-08-18 17:58:29
BAIDFIN,2026-04-08,2026-04-08,172.54126616000002,CALCULATED_QUARTERLY_SHARES,SHP_1646886_07042026060635,2026-08-18 17:58:29
BAJAJCON,2026-04-08,2026-04-08,5086.77710699,CALCULATED_QUARTERLY_SHARES,SHP_1646508_07042026112148,2026-08-18 17:58:29
BALAJITELE,2026-04-08,2026-04-08,1135.23003736,CALCULATED_QUARTERLY_SHARES,SHP_1647195_08042026012809,2026-08-18 17:58:29
BALPHARMA,2026-04-08,2026-04-08,120.56618126300002,CALCULATED_QUARTERLY_SHARES,SHP_1647275_08042026031036,2026-08-18 17:58:29
BANKBARODA,2026-04-08,2026-04-08,142722.0275946,CALCULATED_QUARTERLY_SHARES,SHP_1647424_08042026045921,2026-08-18 17:58:29
BANKINDIA,2026-04-08,2026-04-08,66694.308170124,CALCULATED_QUARTERLY_SHARES,SHP_1647276_08042026031038,2026-08-18 17:58:29
BCONCEPTS,2026-04-08,2026-04-08,301.37784022600005,CALCULATED_QUARTERLY_SHARES,SHP_1646259_06042026043638,2026-08-18 17:58:29
BEPL,2026-04-08,2026-04-08,2219.9112124,CALCULATED_QUARTERLY_SHARES,SHP_1645987_04042026044818,2026-08-18 17:58:29
BETA,2026-04-08,2026-04-08,1471.55432022,CALCULATED_QUARTERLY_SHARES,SHP_1646119_06042026124204,2026-08-18 17:58:29
BHEL,2026-04-08,2026-04-08,92514.96716989,CALCULATED_QUARTERLY_SHARES,SHP_1647448_08042026051459,2026-08-18 17:58:29
BIOFILCHEM,2026-04-08,2026-04-08,53.83549025599999,CALCULATED_QUARTERLY_SHARES,SHP_1647379_08042026042543,2026-08-18 17:58:29
BODALCHEM,2026-04-08,2026-04-08,814.0781250560001,CALCULATED_QUARTERLY_SHARES,SHP_1646493_07042026104857,2026-08-18 17:58:29
BPL,2026-04-08,2026-04-08,234.87554873200003,CALCULATED_QUARTERLY_SHARES,SHP_1646781_07042026051139,2026-08-18 17:58:29
CANBK,2026-04-08,2026-04-08,126262.96684841398,CALCULATED_QUARTERLY_SHARES,SHP_1645570_02042026071027,2026-08-18 17:58:29
CANFINHOME,2026-04-08,2026-04-08,11118.98897249,CALCULATED_QUARTERLY_SHARES,SHP_1647303_08042026033028,2026-08-18 17:58:29
CARYSIL,2026-04-08,2026-04-08,2370.8355371800003,CALCULATED_QUARTERLY_SHARES,SHP_1647456_08042026052013,2026-08-18 17:58:29
CCCL,2026-04-08,2026-04-08,738.103732604,CALCULATED_QUARTERLY_SHARES,SHP_1646208_06042026033504,2026-08-18 17:58:29
CENTRUM,2026-04-08,2026-04-08,1507.8906654,CALCULATED_QUARTERLY_SHARES,SHP_1645493_02042026055613,2026-08-18 17:58:29
CGCL,2026-04-08,2026-04-08,17233.762603624,CALCULATED_QUARTERLY_SHARES,SHP_1646587_07042026011026,2026-08-18 17:58:29
CHEMBONDCH,2026-04-08,2026-04-08,395.372376,CALCULATED_QUARTERLY_SHARES,SHP_1646726_07042026043107,2026-08-18 17:58:29
CHENNPETRO,2026-04-08,2026-04-08,14739.350437665,CALCULATED_QUARTERLY_SHARES,SHP_1645353_02042026040048,2026-08-18 17:58:29
CORDSCABLE,2026-04-08,2026-04-08,208.213046769,CALCULATED_QUARTERLY_SHARES,SHP_1647254_08042026025137,2026-08-18 17:58:29
CREATIVEYE,2026-04-08,2026-04-08,13.07772472,CALCULATED_QUARTERLY_SHARES,SHP_1645993_04042026050556,2026-08-18 17:58:29
CUPID,2026-04-08,2026-04-08,12350.206390592,CALCULATED_QUARTERLY_SHARES,SHP_1646341_06042026061116,2026-08-18 17:58:29
CYBERTECH,2026-04-08,2026-04-08,402.163573699,CALCULATED_QUARTERLY_SHARES,SHP_1646903_07042026062302,2026-08-18 17:58:29
DBSTOCKBRO,2026-04-08,2026-04-08,92.820816816,CALCULATED_QUARTERLY_SHARES,SHP_1645733_03042026023757,2026-08-18 17:58:29
DCM,2026-04-08,2026-04-08,121.492213215,CALCULATED_QUARTERLY_SHARES,SHP_1647369_08042026041632,2026-08-18 17:58:29
DEVX,2026-04-08,2026-04-08,325.434052064,CALCULATED_QUARTERLY_SHARES,SHP_1646965_07042026070645,2026-08-18 17:58:29
DIAMINESQ,2026-04-08,2026-04-08,242.176849744,CALCULATED_QUARTERLY_SHARES,SHP_1647058_08042026105413,2026-08-18 17:58:29
DLF,2026-04-08,2026-04-08,141792.468035355,CALCULATED_QUARTERLY_SHARES,SHP_1646997_07042026090031,2026-08-18 17:58:29
DODLA,2026-04-08,2026-04-08,6417.753317974999,CALCULATED_QUARTERLY_SHARES,SHP_1645332_02042026034400,2026-08-18 17:58:29
DYNPRO,2026-04-08,2026-04-08,279.473135783,CALCULATED_QUARTERLY_SHARES,SHP_1646170_06042026025008,2026-08-18 17:58:29
EFCIL,2026-04-08,2026-04-08,2734.47893688,CALCULATED_QUARTERLY_SHARES,SHP_1646051_04042026083352,2026-08-18 17:58:29
EIMCOELECO,2026-04-08,2026-04-08,959.186803,CALCULATED_QUARTERLY_SHARES,SHP_1647553_08042026062003,2026-08-18 17:58:29
ELECTHERM,2026-04-08,2026-04-08,834.2178222299999,CALCULATED_QUARTERLY_SHARES,SHP_1646745_07042026043925,2026-08-18 17:58:29
EMAMIREAL,2026-04-08,2026-04-08,277.46715642,CALCULATED_QUARTERLY_SHARES,SHP_1647397_08042026044325,2026-08-18 17:58:29
EMSLIMITED,2026-04-08,2026-04-08,1710.11138904,CALCULATED_QUARTERLY_SHARES,SHP_1645844_03042026060514,2026-08-18 17:58:29
ENIL,2026-04-08,2026-04-08,520.05035712,CALCULATED_QUARTERLY_SHARES,SHP_1646631_07042026025855,2026-08-18 17:58:29
ESSENTIA,2026-04-08,2026-04-08,137.700857016,CALCULATED_QUARTERLY_SHARES,SHP_1646929_07042026063905,2026-08-18 17:58:29
ETERNAL,2026-04-08,2026-04-08,235101.92217467804,CALCULATED_QUARTERLY_SHARES,SHP_1645714_03042026011438,2026-08-18 17:58:29
EXCELINDUS,2026-04-08,2026-04-08,1141.1974586,CALCULATED_QUARTERLY_SHARES,SHP_1647305_08042026033254,2026-08-18 17:58:29
EXXARO,2026-04-08,2026-04-08,313.1645755,CALCULATED_QUARTERLY_SHARES,SHP_1647144_08042026123557,2026-08-18 17:58:29
FAIRCHEMOR,2026-04-08,2026-04-08,647.77921051,CALCULATED_QUARTERLY_SHARES,SHP_1647215_08042026020305,2026-08-18 17:58:29
FIEMIND,2026-04-08,2026-04-08,5688.006462120001,CALCULATED_QUARTERLY_SHARES,SHP_1646248_06042026041644,2026-08-18 17:58:29
FINPIPE,2026-04-08,2026-04-08,10170.369798909998,CALCULATED_QUARTERLY_SHARES,SHP_1645973_04042026035242,2026-08-18 17:58:29
FLUOROCHEM,2026-04-08,2026-04-08,36460.27411689,CALCULATED_QUARTERLY_SHARES,SHP_1646478_07042026100259,2026-08-18 17:58:29
FMNL,2026-04-08,2026-04-08,53.206382328,CALCULATED_QUARTERLY_SHARES,SHP_1646061_05042026041159,2026-08-18 17:58:29
GALAXYSURF,2026-04-08,2026-04-08,6328.9939965,CALCULATED_QUARTERLY_SHARES,SHP_1646233_06042026040136,2026-08-18 17:58:29
GATECH,2026-04-08,2026-04-08,54.94505495,CALCULATED_QUARTERLY_SHARES,SHP_1647328_08042026035029,2026-08-18 17:58:29
GATECHDVR,2026-04-08,2026-04-08,8.345257404,CALCULATED_QUARTERLY_SHARES,SHP_1647333_08042026035434,2026-08-18 17:58:29
GAYAHWS,2026-04-08,2026-04-08,52.96580698499999,CALCULATED_QUARTERLY_SHARES,SHP_1646506_07042026112014,2026-08-18 17:58:29
GEECEE,2026-04-08,2026-04-08,592.4338952700001,CALCULATED_QUARTERLY_SHARES,SHP_1647538_08042026061246,2026-08-18 17:58:29
GHCL,2026-04-08,2026-04-08,4356.921683019999,CALCULATED_QUARTERLY_SHARES,SHP_1646769_07042026050426,2026-08-18 17:58:29
GILLANDERS,2026-04-08,2026-04-08,185.384490202,CALCULATED_QUARTERLY_SHARES,SHP_1646645_07042026032102,2026-08-18 17:58:29
GIPCL,2026-04-08,2026-04-08,2123.705057163,CALCULATED_QUARTERLY_SHARES,SHP_1646173_06042026025102,2026-08-18 17:58:29
GKSL,2026-04-08,2026-04-08,864.91656279,CALCULATED_QUARTERLY_SHARES,SHP_1646912_07042026062854,2026-08-18 17:58:29
GLOBAL,2026-04-08,2026-04-08,513.637187684,CALCULATED_QUARTERLY_SHARES,SHP_1646003_04042026053724,2026-08-18 17:58:29
GLOBE,2026-04-08,2026-04-08,113.039594952,CALCULATED_QUARTERLY_SHARES,SHP_1646764_07042026050257,2026-08-18 17:58:29
GMDCLTD,2026-04-08,2026-04-08,19087.95,CALCULATED_QUARTERLY_SHARES,SHP_1646901_07042026062119,2026-08-18 17:58:29
GNFC,2026-04-08,2026-04-08,6161.95023983,CALCULATED_QUARTERLY_SHARES,SHP_1647069_08042026110232,2026-08-18 17:58:29
GOACARBON,2026-04-08,2026-04-08,301.8006396,CALCULATED_QUARTERLY_SHARES,SHP_1646157_06042026021044,2026-08-18 17:58:29
GOCLCORP,2026-04-08,2026-04-08,1355.148998665,CALCULATED_QUARTERLY_SHARES,SHP_1647198_08042026013104,2026-08-18 17:58:29
GODFRYPHLP,2026-04-08,2026-04-08,31283.94366096,CALCULATED_QUARTERLY_SHARES,SHP_1646484_07042026103320,2026-08-18 17:58:29
GOKULAGRO,2026-04-08,2026-04-08,5862.041296885,CALCULATED_QUARTERLY_SHARES,SHP_1647222_08042026021313,2026-08-18 17:58:29
GRANULES,2026-04-08,2026-04-08,15964.05343458,CALCULATED_QUARTERLY_SHARES,SHP_1646192_06042026031945,2026-08-18 17:58:29
GRSE,2026-04-08,2026-04-08,28379.11248,CALCULATED_QUARTERLY_SHARES,SHP_1646629_07042026025757,2026-08-18 17:58:29
HAVISHA,2026-04-08,2026-04-08,25.639544402,CALCULATED_QUARTERLY_SHARES,SHP_1646015_04042026060546,2026-08-18 17:58:29
HCG,2026-04-08,2026-04-08,8273.45783755,CALCULATED_QUARTERLY_SHARES,SHP_1645310_02042026023030,2026-08-18 17:58:29
HDFCBANK,2026-04-08,2026-04-08,1088405.90948198,CALCULATED_QUARTERLY_SHARES,SHP_1645257_02042026124041,2026-08-18 17:58:29
HEG,2026-04-08,2026-04-08,10898.517996675,CALCULATED_QUARTERLY_SHARES,SHP_1647440_08042026050959,2026-08-18 17:58:29
HERITGFOOD,2026-04-08,2026-04-08,3034.6662423,CALCULATED_QUARTERLY_SHARES,SHP_1646691_07042026035809,2026-08-18 17:58:29
HISARMETAL,2026-04-08,2026-04-08,79.89844455999999,CALCULATED_QUARTERLY_SHARES,SHP_1645924_04042026110632,2026-08-18 17:58:29
HLVLTD,2026-04-08,2026-04-08,508.343638941,CALCULATED_QUARTERLY_SHARES,SHP_1647249_08042026024702,2026-08-18 17:58:29
HMAAGRO,2026-04-08,2026-04-08,1198.7845761780002,CALCULATED_QUARTERLY_SHARES,SHP_1646860_07042026055301,2026-08-18 17:58:29
HONDAPOWER,2026-04-08,2026-04-08,2126.8807821,CALCULATED_QUARTERLY_SHARES,SHP_1646657_07042026033147,2026-08-18 17:58:29
IBULLSLTD,2026-04-08,2026-04-08,2600.659938315,CALCULATED_QUARTERLY_SHARES,SHP_1646696_07042026040311,2026-08-18 17:58:29
ICRA,2026-04-08,2026-04-08,5158.5796251,CALCULATED_QUARTERLY_SHARES,SHP_1646774_07042026050841,2026-08-18 17:58:29
IGIL,2026-04-08,2026-04-08,14495.4054102,CALCULATED_QUARTERLY_SHARES,SHP_1647518_08042026060456,2026-08-18 17:58:29
INDIANB,2026-04-08,2026-04-08,128830.8088127,CALCULATED_QUARTERLY_SHARES,SHP_1646673_07042026034349,2026-08-18 17:58:29
INDIANHUME,2026-04-08,2026-04-08,1775.61007155,CALCULATED_QUARTERLY_SHARES,SHP_1646175_06042026025756,2026-08-18 17:58:29
INDRAMEDCO,2026-04-08,2026-04-08,3916.25129328,CALCULATED_QUARTERLY_SHARES,SHP_1647064_08042026105655,2026-08-18 17:58:29
IOB,2026-04-08,2026-04-08,66299.308971126,CALCULATED_QUARTERLY_SHARES,SHP_1646941_07042026064654,2026-08-18 17:58:29
IPCALAB,2026-04-08,2026-04-08,36663.796283,CALCULATED_QUARTERLY_SHARES,SHP_1647122_08042026120805,2026-08-18 17:58:29
ISHANCH,2026-04-08,2026-04-08,145.771465728,CALCULATED_QUARTERLY_SHARES,SHP_1647288_08042026032054,2026-08-18 17:58:29
IVC,2026-04-08,2026-04-08,225.786466335,CALCULATED_QUARTERLY_SHARES,SHP_1647269_08042026030553,2026-08-18 17:58:29
JINDALSAW,2026-04-08,2026-04-08,12791.830574544,CALCULATED_QUARTERLY_SHARES,SHP_1647493_08042026054343,2026-08-18 17:58:29
JKIL,2026-04-08,2026-04-08,3589.25721976,CALCULATED_QUARTERLY_SHARES,SHP_1646791_07042026052140,2026-08-18 17:58:29
JOCIL,2026-04-08,2026-04-08,100.856224496,CALCULATED_QUARTERLY_SHARES,SHP_1646551_07042026122246,2026-08-18 17:58:29
JPPOWER,2026-04-08,2026-04-08,11267.086308300002,CALCULATED_QUARTERLY_SHARES,SHP_1646699_07042026040615,2026-08-18 17:58:29
JSFB,2026-04-08,2026-04-08,4235.955209475,CALCULATED_QUARTERLY_SHARES,SHP_1647113_08042026115351,2026-08-18 17:58:29
JTEKTINDIA,2026-04-08,2026-04-08,3695.407290113,CALCULATED_QUARTERLY_SHARES,SHP_1646618_07042026024240,2026-08-18 17:58:29
JYOTISTRUC,2026-04-08,2026-04-08,1400.153135601,CALCULATED_QUARTERLY_SHARES,SHP_1647472_08042026053053,2026-08-18 17:58:29
KAMOPAINTS,2026-04-08,2026-04-08,176.342163664,CALCULATED_QUARTERLY_SHARES,SHP_1644853_01042026035332,2026-08-18 17:58:29
KANPRPLA,2026-04-08,2026-04-08,451.010750176,CALCULATED_QUARTERLY_SHARES,SHP_1645817_03042026052503,2026-08-18 17:58:29
KCP,2026-04-08,2026-04-08,2006.710317096,CALCULATED_QUARTERLY_SHARES,SHP_1646105_06042026122606,2026-08-18 17:58:29
KHAICHEM,2026-04-08,2026-04-08,538.647169884,CALCULATED_QUARTERLY_SHARES,SHP_1647454_08042026051941,2026-08-18 17:58:29
KIRIINDUS,2026-04-08,2026-04-08,2382.438207915,CALCULATED_QUARTERLY_SHARES,SHP_1646155_06042026020554,2026-08-18 17:58:29
KNRCON,2026-04-08,2026-04-08,3333.476580918,CALCULATED_QUARTERLY_SHARES,SHP_1646288_06042026051438,2026-08-18 17:58:29
KOPRAN,2026-04-08,2026-04-08,706.297825155,CALCULATED_QUARTERLY_SHARES,SHP_1646250_06042026041850,2026-08-18 17:58:29
KRBL,2026-04-08,2026-04-08,7517.708676364999,CALCULATED_QUARTERLY_SHARES,SHP_1646963_07042026070204,2026-08-18 17:58:29
KRSNAA,2026-04-08,2026-04-08,1943.72812785,CALCULATED_QUARTERLY_SHARES,SHP_1646317_06042026054250,2026-08-18 17:58:29
KUANTUM,2026-04-08,2026-04-08,672.501302274,CALCULATED_QUARTERLY_SHARES,SHP_1645946_04042026011405,2026-08-18 17:58:29
LATTEYS,2026-04-08,2026-04-08,120.04378668,CALCULATED_QUARTERLY_SHARES,SHP_1647103_08042026114214,2026-08-18 17:58:29
